point,point_id,question_type,question_id,question,answer,option_A,option_B,option_C,option_D,option_E,prompt,analysis
HTML引用CSS/JavaScript的方法,97,单选题,97_2,问题：在HTML中，如何使用内联样式为元素添加样式？,A,A:`<div style="color: red;">Hello</div>`,B:`<div class="red-text">Hello</div>`,C:`<div id="red">Hello</div>`,D:`<div data-style="color: red;">Hello</div>`,,帮忙出6道关于HTML引用CSS/JavaScript的方法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
HTML引用CSS/JavaScript的方法,97,单选题,97_3,问题：JavaScript代码通常被HTML如何引入？,"A, C",A:使用`<script>`标签，如`<script src="script.js"></script>`,B:使用`<link>`标签，如`<link rel="javascript" href="script.js">`,C:直接在HTML文件中 `<script>`标签内写入,D:通过`<head>`标签中的`<script>`标签，放在`<head>`与`</head>`之间,,帮忙出6道关于HTML引用CSS/JavaScript的方法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
HTML引用CSS/JavaScript的方法,97,单选题,97_4,问题：CSS预处理器如Sass或Less在HTML中引入时，通常使用哪种方法？,C,A:直接在HTML中写,B:使用`<style>`标签,C:使用`<link>`标签引入编译后的CSS文件,D:使用`<link>`标签引入Sass或Less源文件,,帮忙出6道关于HTML引用CSS/JavaScript的方法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
HTML引用CSS/JavaScript的方法,97,单选题,97_5,问题：HTML5引入外部JavaScript文件的正确语句是？,C,A:`<script src="script.js" type="text/javascript">`,B:`<script type="javascript" src="script.js">`,C:`<script src="script.js">`,D:`<script src="script.js" type="text/html">`,,帮忙出6道关于HTML引用CSS/JavaScript的方法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
HTML引用CSS/JavaScript的方法,97,多选题,97_6,题目1：以下哪种方法可以将CSS样式表链接到HTML文档中？,"B, C",A:使用`<style>`标签内联样式,B:使用`<link>`标签外部链接,C:使用`<head>`标签中的`<style>`元素,D:通过`data-style`属性直接插入,E:使用`<script>`标签引入CSS,帮忙出5道关于HTML引用CSS/JavaScript的方法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,通常，我们通过`<link>`标签将CSS文件外部链接到HTML，或者在`<head>`标签中使用`<style>`标签直接定义内联样式。
HTML引用CSS/JavaScript的方法,97,多选题,97_7,在JavaScript中，以下哪种方式可以引入外部JavaScript文件？,"A, B",A:`<script type="text/javascript" src="script.js"></script>`,B:`<script src="script.js"></script>`,C:`<script include="script.js"></script>`,D:`<javascript src="script.js"></javascript>`,E:`<script type="javascript" link="script.js"></script>`,帮忙出5道关于HTML引用CSS/JavaScript的方法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,在HTML中，正确的JavaScript文件引入方式是使用`<script>`标签，`type`属性可选，通常写为`text/javascript`，`src`属性指定JavaScript文件路径。
HTML引用CSS/JavaScript的方法,97,多选题,97_8,以下哪种HTML元素用于插入JavaScript代码？,A,A:`<script>`标签,B:`<javascript>`标签,C:`<js>`标签,D:`<code>`标签,E:`<scripting>`标签,帮忙出5道关于HTML引用CSS/JavaScript的方法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,JavaScript代码通常使用`<script>`标签插入到HTML文档中。
HTML引用CSS/JavaScript的方法,97,多选题,97_9,以下关于CSS选择器描述正确的是？,E,A:类选择器以"."开头,B:ID选择器以"#"开头,C:元素选择器使用元素名称,D:通配符选择器使用"*",E:以上全部,帮忙出5道关于HTML引用CSS/JavaScript的方法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,以上选项都是CSS选择器的正确描述。类选择器以"."开头，ID选择器以"#"开头，元素选择器直接使用元素名称，通配符选择器使用"*"。
HTML引用CSS/JavaScript的方法,97,多选题,97_10,HTML5中，以下哪种方式可以动态插入CSS样式？,"A, B, C, D",A:内联样式（`style`属性）,B:内部样式（`<style>`标签）,C:外部链接（`<link>`标签）,D:JavaScript修改`document.head`,E:使用`styleSheets`属性,帮忙出5道关于HTML引用CSS/JavaScript的方法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,HTML5中，可以使用内联样式、内部样式、外部链接的方式静态插入CSS。此外，JavaScript也可以动态修改`document.head`或`styleSheets`属性来动态插入或修改样式。
HTML引用CSS/JavaScript的方法,97,判断题,97_11,1. 问题：HTML中，使用`<link>`标签引入CSS文件，是内联引用还是外部引用？,"('外部引用',)",,,,,,帮忙出4道关于HTML引用CSS/JavaScript的方法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
HTML引用CSS/JavaScript的方法,97,判断题,97_12,问题：JavaScript在HTML中引入的方式，可以使用`<script>`标签，通常`<script>`标签的`src`属性用于？,"('引入外部JavaScript文件',)",,,,,,帮忙出4道关于HTML引用CSS/JavaScript的方法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
HTML引用CSS/JavaScript的方法,97,判断题,97_13,问题：在HTML中，为了延迟加载CSS或JavaScript，可以使用哪种方法？,"('`async`或`defer`属性',)",,,,,,帮忙出4道关于HTML引用CSS/JavaScript的方法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
HTML引用CSS/JavaScript的方法,97,判断题,97_14,问题：HTML5引入CSS的方式中，`<style>`标签可以嵌入在哪个HTML元素中以实现内联样式？,"('`<head>`元素',)",,,,,,帮忙出4道关于HTML引用CSS/JavaScript的方法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
MVVM框架基本概念,98,单选题,98_1,**MVVM框架的核心是什么？**,C,A:Model（模型）用于数据管理,B:View（视图）用于用户界面展示,C:ViewModel（视图模型）用于数据绑定和逻辑处理,D:Controller（控制器）负责协调各部分,,帮忙出6道关于MVVM框架基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
MVVM框架基本概念,98,单选题,98_2,**在MVVM架构中，当用户界面发生变化时，通常由哪个部分触发更新？**,B,A:Model,B:View,C:ViewModel,D:Controller,,帮忙出6道关于MVVM框架基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
MVVM框架基本概念,98,单选题,98_3,**MVVM模式的主要目的是？**,B,A:提高代码重用性,B:降低耦合，实现松耦合,C:优化性能，提高渲染速度,D:便于团队协作，提高开发效率,,帮忙出6道关于MVVM框架基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
MVVM框架基本概念,98,单选题,98_4,**当需要在MVVM中实现数据双向绑定，通常使用哪个技术？**,C,A:AngularJS的$scope,B:React的state,C:Vue的双向数据绑定,D:Angular的ngModel,,帮忙出6道关于MVVM框架基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
MVVM框架基本概念,98,单选题,98_5,**在MVVM中，Model和ViewModel之间的关系是？**,C,A:Model直接操作View,B:ViewModel直接操作View,C:Model只负责数据，ViewModel负责处理数据并操作View,D:View直接操作ViewModel,,帮忙出6道关于MVVM框架基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
MVVM框架基本概念,98,多选题,98_6,题目1：MVVM框架的主要组成部分是什么？,"A, B, C",A:Model（模型）,B:View（视图）,C:ViewModel（视图模型）,D:Controller（控制器）,E:Observer（观察者）,帮忙出5道关于MVVM框架基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,MVVM（Model-View-ViewModel）框架中，Model代表数据模型，View是用户界面，ViewModel是数据和视图之间的桥梁，负责处理数据逻辑。Controller在传统架构中存在，但在MVVM中通常由ViewModel承担部分职责。
MVVM框架基本概念,98,多选题,98_7,MVVM的核心理念是什么？,"A, E",A:数据驱动视图,B:视图更新模型,C:模型更新视图,D:事件驱动开发,E:降低耦合，提高可测试性,帮忙出5道关于MVVM框架基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,MVVM的核心是数据驱动视图，即视图的变化由ViewModel来驱动，同时通过降低视图和模型之间的直接耦合，提高代码的可测试性。
MVVM框架基本概念,98,多选题,98_8,在MVVM中，哪个组件负责与用户交互？,"B, E",A:Model,B:View,C:ViewModel,D:Controller,E:View层的事件处理器,帮忙出5道关于MVVM框架基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,View负责与用户交互，接收用户的输入，并可能通过View层的事件处理器传递这些事件给ViewModel处理。
MVVM框架基本概念,98,多选题,98_9,以下哪种情况最符合MVVM的设计原则？,"A, E",A:所有业务逻辑都在ViewModel中实现,B:Model直接更新View的UI状态,C:View直接操作ViewModel的数据,D:View层处理所有的用户输入和数据处理,E:ViewModel作为数据和视图之间的桥梁，只暴露必需的接口,帮忙出5道关于MVVM框架基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,MVVM中，ViewModel是数据处理和业务逻辑的中心，View只负责展示，不直接操作数据，因此A和E符合原则。
MVVM框架基本概念,98,多选题,98_10,MVVM架构的优势有哪些？,"A, B, C, D, E",A:降低代码复杂性,B:提高代码可测试性,C:支持数据绑定,D:便于团队协作,E:事件驱动，响应更快,帮忙出5道关于MVVM框架基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,MVVM通过分离视图和业务逻辑，提高代码的可读性和可维护性，支持数据绑定，使得响应更快，同时也有利于团队协作。
MVVM框架基本概念,98,判断题,98_11,1. 判断题：MVVM（Model-View-ViewModel）框架的核心思想是将数据模型、视图和业务逻辑完全分离。,"('√',)",,,,,,帮忙出4道关于MVVM框架基本概念的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
MVVM框架基本概念,98,判断题,98_12,判断题：在MVVM架构中，所有的UI更新都必须通过ViewModel来触发，视图不直接与模型交互。,"('√',)",,,,,,帮忙出4道关于MVVM框架基本概念的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
MVVM框架基本概念,98,判断题,98_13,判断题：MVVM框架中的ViewModel通常用于处理用户输入验证和业务逻辑，但不包含具体的UI渲染。,"('√',)",,,,,,帮忙出4道关于MVVM框架基本概念的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
MVVM框架基本概念,98,判断题,98_14,判断题：MVVM模式下的数据绑定是单向的，即模型的变化不会自动反映到视图上。,"('×',)",,,,,,帮忙出4道关于MVVM框架基本概念的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS基本概念,99,单选题,99_1,**问题：CSS的作用是什么？**,A,A:HTML的样式表，用于控制网页的布局和外观,B:用于编写服务器端脚本,C:用于网页的交互功能,D:一种编程语言，用于网页动态更新,,帮忙出6道关于CSS基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS基本概念,99,单选题,99_2,**问题：CSS中的选择器有哪些类型？**,D,A:基本选择器（如元素选择器、类选择器、ID选择器）,B:伪类选择器（如`:hover`、`:active`）,C:属性选择器,D:以上都是,,帮忙出6道关于CSS基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS基本概念,99,单选题,99_3,**问题：CSS盒模型中，元素的总宽度由哪部分组成？**,C,A:内容区域（content）+ 边框（border）,B:内容区域（content）+ 边框（border）+ 垂直外边距（margin-top/margin-bottom）,C:内容区域（content）+ 边框（border）+ 垂直外边距（margin-top/margin-bottom）+ 横向外边距（margin-left/margin-right）,D:内容区域（content）+ 边框（border）+ 垂直填充（padding-top/padding-bottom）,,帮忙出6道关于CSS基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS基本概念,99,单选题,99_4,**问题：CSS中，设置元素背景颜色的属性是？**,B,A:color,B:background-color,C:backgroundColor,D:foreColor,,帮忙出6道关于CSS基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS基本概念,99,单选题,99_5,**问题：浮动元素的清除方式有哪几种？**,D,A:使用`clear`属性,B:使用`overflow`属性为`auto`或`hidden`,C:使用`float: none;`,D:以上都是,,帮忙出6道关于CSS基本概念的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS基本概念,99,多选题,99_6,题目1：CSS的作用是什么？,B,A:只改变网页的字体样式,B:控制网页的布局和样式,C:仅用于响应式设计,D:使网页具有动画效果,E:网页的交互功能实现,帮忙出5道关于CSS基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,CSS（Cascading Style Sheets）的作用是描述HTML或XML（包括如SVG、XHTML等）文档的呈现，包括布局、颜色、字体、大小等样式，但不直接涉及网页的交互功能。
CSS基本概念,99,多选题,99_7,CSS选择器有哪些类型？,ABCD,A:基本选择器（如元素选择器、类选择器）,B:ID选择器,C:属性选择器,D:伪类选择器,E:伪元素选择器,帮忙出5道关于CSS基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,CSS选择器主要包括基本选择器（如元素选择器、类选择器、ID选择器）、属性选择器、伪类选择器（如`:hover`、`:active`）和伪元素选择器（如`:before`、`:after`）。
CSS基本概念,99,多选题,99_8,盒模型包括哪些部分？,ABCD,A:内容区（content）,B:边框（border）,C:外边距（margin）,D:块级元素填充（padding）,E:行内元素填充（padding）,帮忙出5道关于CSS基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,盒模型包括内容区（content）、内边距（padding）、边框（border）和外边距（margin）。
CSS基本概念,99,多选题,99_9,CSS的布局方式有哪几种？,ABDE,A:浮动布局,B:盒模型布局,C:响应式布局,D:Flexbox布局,E:CSS Grid布局,帮忙出5道关于CSS基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,CSS布局方式主要包括浮动布局、盒模型布局、Flexbox布局（弹性盒子模型）和CSS Grid布局（网格布局），响应式布局是通过媒体查询实现的，不是布局方式。
CSS基本概念,99,多选题,99_10,CSS3引入了哪些新的特性？,ABCDE,A:动画和过渡,B:3D转换和过渡,C:多列布局,D:新的字体功能,E:新的布局模式（如Flexbox和Grid）,帮忙出5道关于CSS基本概念的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,CSS3引入了许多新特性，包括动画和过渡、3D转换和过渡、多列布局、新的字体功能以及新的布局模式（如Flexbox和Grid）。
CSS基本概念,99,判断题,99_11,1. 判断题：CSS（Cascading Style Sheets）是一种用于描述网页内容在浏览器中显示方式的编程语言。,"('正确',)",,,,,,帮忙出4道关于CSS基本概念的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,解析：CSS是层叠样式表，它允许网页开发者定义和控制HTML元素的外观，如字体、颜色、布局等，而无需嵌入到HTML标记中
CSS基本概念,99,判断题,99_12,判断题：在CSS中，选择器用于指定要应用样式的HTML元素。,"('正确',)",,,,,,帮忙出4道关于CSS基本概念的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,解析：选择器是CSS中的一部分，用于定位要应用样式的元素，如ID选择器、类选择器、标签选择器等
CSS基本概念,99,判断题,99_13,判断题：CSS中的盒模型指的是元素在页面上占据的空间，仅由内容区（content）和外边距（margin）决定。,"('错误',)",,,,,,帮忙出4道关于CSS基本概念的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,解析：CSS盒模型包括四个部分：内容区（content）、内边距（padding）、边框（border）和外边距（margin）
CSS基本概念,99,判断题,99_14,判断题：CSS中的浮动（float）属性只能用于实现多列布局。,"('错误',)",,,,,,帮忙出4道关于CSS基本概念的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,解析：浮动（float）属性主要用于使元素脱离文档流，常用于实现单列布局或实现某些特定布局效果，但并非只能用于多列布局
CSS选择器的应用,100,多选题,100_6,题目1：下列哪些CSS选择器可以用来选择所有拥有`class`为"highlight"的元素？,"A, D",,,,,,帮忙出5道关于CSS选择器的应用的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`.highlight` 和 `[class="highlight"]` 是用来选择所有class为"highlight"的元素的正确选择器。`#highlight` 是选择id为"highlight"的元素，`*.highlight` 是错误的，它不会筛选出class为"highlight"的元素。
CSS选择器的应用,100,多选题,100_7,下列选择器可以用来选择具有指定ID的p元素的是？,A,,,,,,帮忙出5道关于CSS选择器的应用的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`p#specificID` 是正确的，它选择具有特定ID（specificID）的p元素。其他选项要么没有明确指定ID，要么ID书写格式不正确。
CSS选择器的应用,100,多选题,100_8,以下哪些选择器可以用来选择所有偶数行的li元素？,"A, B",,,,,,帮忙出5道关于CSS选择器的应用的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`li:nth-child(even)` 和 `li:nth-child(2n)` 是正确的，它们选择所有偶数行的li元素。`li:nth-child(2n+1)` 选择奇数行，`li:even` 是CSS3伪类的一种简写形式，等同于`li:nth-child(even)`，`li[even]` 是错误的，因为`even` 不是一个合法的属性值。
CSS选择器的应用,100,多选题,100_9,下面哪种选择器可以用来选择第一个和最后一个`div`元素？,"A, E",,,,,,帮忙出5道关于CSS选择器的应用的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,"`div:first-child, div:last-child` 和 `div:first-of-type, div:last-of-type` 都可以正确选择第一个和最后一个`div`元素。`div:nth-child(1), div:nth-child(-1)` 中的`-1`不正确，`div:only-child` 只选择只有一个子元素的`div`，`div:only-of-type` 只选择在同级元素中类型唯一的`div`。"
CSS选择器的应用,100,多选题,100_10,下面哪些选择器可以用来选择所有拥有`data-custom`属性的元素？,"A, B",,,,,,帮忙出5道关于CSS选择器的应用的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`[data-custom]` 和 `*[data-custom]` 都可以正确选择拥有`data-custom`属性的元素，它们会匹配任何带有`data-custom`属性的元素，而不仅仅是`div`元素。`[data-custom=value]` 和 `[data-custom*="value"]` 仅选择属性值等于`value`的元素。
CSS选择器的应用,100,判断题,100_11,1. 问题：CSS选择器`.class1 .class2`表示（ ）。,"('选择`.class1`元素下的所有`.class2`元素',)",,,,,,帮忙出4道关于CSS选择器的应用的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS选择器的应用,100,判断题,100_12,问题：如果一个HTML元素同时拥有`id="myId"`和`class="myClass"`，CSS选择器`#myId.myClass`会匹配该元素吗？,"('不会',)",,,,,,帮忙出4道关于CSS选择器的应用的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS选择器的应用,100,判断题,100_13,问题：CSS选择器`*`表示（ ）。,"('匹配文档中的所有元素',)",,,,,,帮忙出4道关于CSS选择器的应用的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS选择器的应用,100,判断题,100_14,问题：以下CSS选择器`div > p`表示（ ）。,"('选择`div`元素内的直接子`p`元素',)",,,,,,帮忙出4道关于CSS选择器的应用的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS边框和边距的用法,101,单选题,101_1,问题：以下CSS代码中，哪一项设置了元素的边框宽度为1px，实线样式，颜色为黑色？,A,,,,,,帮忙出6道关于CSS边框和边距的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS边框和边距的用法,101,单选题,101_2,问题：要使一个元素的上下边距各为10px，左右边距各为20px，以下CSS代码正确的是？,B,,,,,,帮忙出6道关于CSS边框和边距的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS边框和边距的用法,101,单选题,101_3,问题：以下CSS代码中，哪一项设置了元素的外边距（margin）为20px，且内外边距不合并？,C,,,,,,帮忙出6道关于CSS边框和边距的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS边框和边距的用法,101,单选题,101_4,问题：要给一个元素添加一个1像素的红色实线内边框，以下CSS正确的是？,A,,,,,,帮忙出6道关于CSS边框和边距的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS边框和边距的用法,101,单选题,101_5,问题：以下CSS代码中，哪一项会清除元素的上下外边距？,A,,,,,,帮忙出6道关于CSS边框和边距的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS边框和边距的用法,101,多选题,101_6,题目1：在CSS中，以下哪些选项用于设置边框的样式？,"A, B, C",A:border-style,B:border-color,C:border-width,D:margin,E:padding,帮忙出5道关于CSS边框和边距的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`border-style`用于设置边框的样式，如实线、虚线等；`border-color`设置边框的颜色；`border-width`设置边框的宽度。`margin`是边距，与边框不同；`padding`是内边距，用于内容和边框之间的空间。
CSS边框和边距的用法,101,多选题,101_7,下面哪些CSS属性可以用来控制元素的上、下、左、右边距？,"A, B, C, D",A:margin-top,B:margin-bottom,C:margin-left,D:margin-right,E:padding,帮忙出5道关于CSS边框和边距的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`margin-top`、`margin-bottom`、`margin-left`和`margin-right`分别控制元素的上、下、左、右边距。`padding`是内边距，与边距概念不同。
CSS边框和边距的用法,101,多选题,101_8,在CSS中，下面哪些选项用于设置边框圆角？,A,A:border-radius,B:border-style,C:border-color,D:border-width,E:box-shadow,帮忙出5道关于CSS边框和边距的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`border-radius`用于设置边框的圆角，使边框的拐角变得圆滑；其他选项分别控制边框样式、颜色、宽度和投影效果。
CSS边框和边距的用法,101,多选题,101_9,下面哪些CSS属性可以用来同时设置所有边框的样式？,A,A:border,B:border-top,C:border-left,D:border-bottom,E:border-right,帮忙出5道关于CSS边框和边距的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`border`属性可以一次性设置所有边框的样式（样式、颜色和宽度），而单独的边框属性（如`border-top`、`border-left`等）只能设置单个边框。
CSS边框和边距的用法,101,多选题,101_10,在CSS中，以下哪些选项用于消除元素的边框？,A,A:border: none;,B:margin: 0;,C:padding: 0;,D:outline: none;,E:border-collapse: collapse;,帮忙出5道关于CSS边框和边距的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`border: none;`可以清除所有边框；`margin: 0;`和`padding: 0;`分别清除边距和内边距；`outline: none;`清除轮廓线；`border-collapse: collapse;`用于合并相邻边框，不是清除边框。
CSS边框和边距的用法,101,判断题,101_11,1. 判断题：在CSS中，设置元素的边框宽度为0，那么该元素的边框将完全消失。,"('对',)",,,,,,帮忙出4道关于CSS边框和边距的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS边框和边距的用法,101,判断题,101_12,判断题：使用`margin: auto`可以使元素在容器中水平居中，无论容器的宽度如何。,"('错',)",,,,,,帮忙出4道关于CSS边框和边距的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS边框和边距的用法,101,判断题,101_13,判断题：CSS的边框样式属性`border-style`可以设置的值只有 solid、dashed、dotted 和 double。,"('错',)",,,,,,帮忙出4道关于CSS边框和边距的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS边框和边距的用法,101,判断题,101_14,判断题：CSS中的`border-radius`属性用于设置元素的圆角，其值可以是像素值、百分比或`auto`，`auto`表示所有角都是圆角。,"('错',)",,,,,,帮忙出4道关于CSS边框和边距的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS字体/文本的用法,102,单选题,102_1,题目：以下CSS代码中，哪个属性用于设置文本的字体？,C,,,,,,帮忙出6道关于CSS字体和文本的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS字体/文本的用法,102,单选题,102_2,题目：以下CSS代码中，哪个属性用于设置文本的粗细？,A,,,,,,帮忙出6道关于CSS字体和文本的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS字体/文本的用法,102,单选题,102_3,题目：以下CSS代码中，哪个属性用于调整文本的行高？,A,,,,,,帮忙出6道关于CSS字体和文本的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS字体/文本的用法,102,单选题,102_4,题目：要让文本变为斜体，应该使用哪个CSS属性？,C,,,,,,帮忙出6道关于CSS字体和文本的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS字体/文本的用法,102,单选题,102_5,题目：以下CSS代码中，哪个属性用于控制文本的对齐方式？,A,,,,,,帮忙出6道关于CSS字体和文本的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS字体/文本的用法,102,多选题,102_6,题目1：在CSS中，以下哪些选项可以用于设置字体样式？,"A, B, C, D",A:font-family,B:font-size,C:font-weight,D:font-style,E:font-color,帮忙出5道关于CSS字体和文本的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,这些选项都是CSS中常用的字体和文本样式属性。font-family用于设置字体，font-size设置字体大小，font-weight控制字体粗细，font-style定义字体风格（斜体、正常等）。
CSS字体/文本的用法,102,多选题,102_7,下列哪些属性可以调整文本对齐方式？,A,A:text-align,B:text-decoration,C:text-transform,D:line-height,E:letter-spacing,帮忙出5道关于CSS字体和文本的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,text-align用于设置文本的水平对齐方式，如left、center、right等。
CSS字体/文本的用法,102,多选题,102_8,以下哪些选项可以影响元素的文本颜色？,"A, E",A:color,B:background-color,C:text-shadow,D:font-size,E:text-decoration-color,帮忙出5道关于CSS字体和文本的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,color属性设置文本颜色，text-decoration-color设置文本下划线、删除线等装饰线的颜色。
CSS字体/文本的用法,102,多选题,102_9,在CSS中，哪个属性用于定义文本的行高？,C,A:lineHeight,B:lineHeightProperty,C:line-height,D:line-height-size,E:line-height-style,帮忙出5道关于CSS字体和文本的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,正确的属性名称是line-height，用于设置元素行高。
CSS字体/文本的用法,102,多选题,102_10,以下哪些选项可用于创建粗体和斜体文本？,"A, B, C, D",A:<b>和</b>,B:<strong>和</strong>,C:<i>和</i>,D:<em>和</em>,E:<u>和<u>,帮忙出5道关于CSS字体和文本的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,在HTML中，<b>和<strong>用于创建粗体文本，<i>和<em>用于创建斜体文本，<u>用于创建下划线，但在CSS中，这些效果可以通过font-weight和font-style属性实现，HTML标签更适用于内容的强调。
CSS字体/文本的用法,102,判断题,102_11,1. 问题：在CSS中，`font-family`属性可以设置多个字体作为备选，如果用户浏览器不支持第一个字体，是否会尝试使用下一个备选字体？,"('是',)",,,,,,帮忙出4道关于CSS字体和文本的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS字体/文本的用法,102,判断题,102_12,问题：CSS的`text-align`属性仅可以用于设置文本的水平对齐，是否正确？,"('不完全正确',)",,,,,,帮忙出4道关于CSS字体和文本的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS字体/文本的用法,102,判断题,102_13,问题：在CSS中，`line-height`属性仅用于调整行间距，是否正确？,"('不正确',)",,,,,,帮忙出4道关于CSS字体和文本的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
